gitaccount_id,district_id,frequency,date
1027,68,POPLATEK MESICNE,1997/7/18
1995,54,POPLATEK MESICNE,1997/7/18
211,28,POPLATEK MESICNE,1997/7/19
1432,27,POPLATEK MESICNE,1997/7/19
2369,49,POPLATEK MESICNE,1997/7/19
3867,1,POPLATEK MESICNE,1997/7/19
1890,1,POPLATEK TYDNE,1997/7/20
2204,9,POPLATEK MESICNE,1997/7/20
970,18,POPLATEK MESICNE,1997/7/20
5290,34,POPLATEK MESICNE,1997/7/21
2316,1,POPLATEK MESICNE,1997/7/21
611,46,POPLATEK MESICNE,1997/7/21
1794,74,POPLATEK MESICNE,1997/7/23
801,16,POPLATEK MESICNE,1997/7/23
3057,9,POPLATEK MESICNE,1997/7/23
2196,11,POPLATEK MESICNE,1997/7/24
2646,6,POPLATEK MESICNE,1997/7/24
2722,69,POPLATEK MESICNE,1997/7/24
2679,67,POPLATEK MESICNE,1997/7/24
2587,1,POPLATEK MESICNE,1997/7/25
3346,1,POPLATEK MESICNE,1997/7/25
1454,46,POPLATEK MESICNE,1997/7/25
2197,46,POPLATEK MESICNE,1997/7/26
1776,36,POPLATEK MESICNE,1997/7/27
547,24,POPLATEK MESICNE,1997/7/27
5758,44,POPLATEK MESICNE,1997/7/28
3185,45,POPLATEK MESICNE,1997/7/29
1950,70,POPLATEK MESICNE,1997/8/1
811,14,POPLATEK TYDNE,1997/8/1
3381,68,POPLATEK MESICNE,1997/8/2
1522,48,POPLATEK MESICNE,1997/8/2
41,72,POPLATEK MESICNE,1997/8/2
4533,68,POPLATEK MESICNE,1997/8/3
3343,1,POPLATEK MESICNE,1997/8/3
3686,77,POPLATEK MESICNE,1997/8/3
2927,37,POPLATEK MESICNE,1997/8/4
4091,9,POPLATEK MESICNE,1997/8/4
6602,74,POPLATEK MESICNE,1997/8/4
2558,46,POPLATEK MESICNE,1997/8/4
3208,29,POPLATEK MESICNE,1997/8/4
1389,34,POPLATEK MESICNE,1997/8/5
1033,32,POPLATEK MESICNE,1997/8/5
2449,23,POPLATEK MESICNE,1997/8/5
2000,5,POPLATEK MESICNE,1997/8/6
3724,16,POPLATEK MESICNE,1997/8/6
3281,1,POPLATEK MESICNE,1997/8/6
326,61,POPLATEK MESICNE,1997/8/6
307,26,POPLATEK MESICNE,1997/8/7
1951,23,POPLATEK MESICNE,1997/8/7
4445,47,POPLATEK MESICNE,1997/8/7
2338,59,POPLATEK MESICNE,1997/8/8
1319,56,POPLATEK PO OBRATU,1997/8/8
311,50,POPLATEK MESICNE,1997/8/8
3293,1,POPLATEK MESICNE,1997/8/8
1648,40,POPLATEK MESICNE,1997/8/8
38,19,POPLATEK TYDNE,1997/8/8
1434,70,POPLATEK MESICNE,1997/8/8
7437,19,POPLATEK TYDNE,1997/8/8
4784,46,POPLATEK MESICNE,1997/8/8
2644,1,POPLATEK MESICNE,1997/8/8
785,21,POPLATEK TYDNE,1997/8/9
2776,23,POPLATEK MESICNE,1997/8/10
5572,15,POPLATEK MESICNE,1997/8/11
3046,74,POPLATEK MESICNE,1997/8/11
2138,75,POPLATEK MESICNE,1997/8/11
1662,1,POPLATEK MESICNE,1997/8/11
386,1,POPLATEK MESICNE,1997/8/11
591,1,POPLATEK MESICNE,1997/8/12
792,3,POPLATEK MESICNE,1997/8/13
1043,1,POPLATEK MESICNE,1997/8/13
9433,59,POPLATEK MESICNE,1997/8/14
509,36,POPLATEK MESICNE,1997/8/14
1747,30,POPLATEK MESICNE,1997/8/14
2073,59,POPLATEK MESICNE,1997/8/14
3097,66,POPLATEK MESICNE,1997/8/14
3062,17,POPLATEK MESICNE,1997/8/15
1355,1,POPLATEK MESICNE,1997/8/16
1881,60,POPLATEK MESICNE,1997/8/17
2595,1,POPLATEK MESICNE,1997/8/17
13,76,POPLATEK MESICNE,1997/8/17
996,47,POPLATEK MESICNE,1997/8/18
37,20,POPLATEK MESICNE,1997/8/18
2829,66,POPLATEK MESICNE,1997/8/18
529,39,POPLATEK MESICNE,1997/8/18
1857,37,POPLATEK MESICNE,1997/8/18
9140,32,POPLATEK MESICNE,1997/8/18
2485,41,POPLATEK MESICNE,1997/8/18
2607,1,POPLATEK MESICNE,1997/8/19
653,27,POPLATEK MESICNE,1997/8/19
10799,76,POPLATEK MESICNE,1997/8/19
1567,10,POPLATEK MESICNE,1997/8/19
1845,47,POPLATEK MESICNE,1997/8/20
1181,69,POPLATEK MESICNE,1997/8/20
3070,56,POPLATEK MESICNE,1997/8/21
645,70,POPLATEK MESICNE,1997/8/21
1795,53,POPLATEK MESICNE,1997/8/21
2442,14,POPLATEK MESICNE,1997/8/21
2845,62,POPLATEK MESICNE,1997/8/21
8639,46,POPLATEK MESICNE,1997/8/22
4003,25,POPLATEK MESICNE,1997/8/22
3537,45,POPLATEK MESICNE,1997/8/22
2394,62,POPLATEK MESICNE,1997/8/23
859,13,POPLATEK MESICNE,1997/8/26
3798,15,POPLATEK MESICNE,1997/8/27
2317,68,POPLATEK MESICNE,1997/8/28
3828,44,POPLATEK MESICNE,1997/8/28
2422,27,POPLATEK MESICNE,1997/8/29
3556,58,POPLATEK MESICNE,1997/8/29
1154,5,POPLATEK TYDNE,1997/8/29
3901,12,POPLATEK MESICNE,1997/8/30
3950,48,POPLATEK MESICNE,1997/9/1
2142,42,POPLATEK MESICNE,1997/9/1
2492,73,POPLATEK MESICNE,1997/9/1
45,64,POPLATEK MESICNE,1997/9/2
2172,1,POPLATEK MESICNE,1997/9/2
909,30,POPLATEK MESICNE,1997/9/2
10243,44,POPLATEK MESICNE,1997/9/3
1026,20,POPLATEK MESICNE,1997/9/3
3444,53,POPLATEK TYDNE,1997/9/4
1764,68,POPLATEK MESICNE,1997/9/4
4158,27,POPLATEK MESICNE,1997/9/4
585,4,POPLATEK MESICNE,1997/9/4
5698,1,POPLATEK MESICNE,1997/9/4
178,59,POPLATEK MESICNE,1997/9/6
2079,55,POPLATEK MESICNE,1997/9/6
2480,35,POPLATEK MESICNE,1997/9/7
2444,76,POPLATEK MESICNE,1997/9/7
3516,36,POPLATEK TYDNE,1997/9/7
1303,23,POPLATEK MESICNE,1997/9/8
783,1,POPLATEK MESICNE,1997/9/8
1729,53,POPLATEK MESICNE,1997/9/8
1790,70,POPLATEK MESICNE,1997/9/8
2351,74,POPLATEK MESICNE,1997/9/8
2997,40,POPLATEK MESICNE,1997/9/9
10650,76,POPLATEK MESICNE,1997/9/9
2684,7,POPLATEK MESICNE,1997/9/10
2459,55,POPLATEK MESICNE,1997/9/10
1240,1,POPLATEK MESICNE,1997/9/11
1783,70,POPLATEK MESICNE,1997/9/11
7156,71,POPLATEK MESICNE,1997/9/11
1085,42,POPLATEK MESICNE,1997/9/11
677,70,POPLATEK MESICNE,1997/9/13
6505,7,POPLATEK MESICNE,1997/9/13
402,68,POPLATEK MESICNE,1997/9/14
9156,18,POPLATEK MESICNE,1997/9/14
3987,25,POPLATEK MESICNE,1997/9/14
3852,20,POPLATEK MESICNE,1997/9/14
384,24,POPLATEK TYDNE,1997/9/14
1946,46,POPLATEK MESICNE,1997/9/16
3603,3,POPLATEK MESICNE,1997/9/17
1872,61,POPLATEK MESICNE,1997/9/17
3671,21,POPLATEK MESICNE,1997/9/17
735,70,POPLATEK MESICNE,1997/9/17
3274,76,POPLATEK MESICNE,1997/9/17
5870,75,POPLATEK MESICNE,1997/9/17
5283,15,POPLATEK MESICNE,1997/9/18
1438,23,POPLATEK TYDNE,1997/9/18
328,1,POPLATEK MESICNE,1997/9/18
118,68,POPLATEK MESICNE,1997/9/18
387,72,POPLATEK MESICNE,1997/9/19
3300,71,POPLATEK MESICNE,1997/9/19
3657,62,POPLATEK MESICNE,1997/9/19
823,71,POPLATEK MESICNE,1997/9/19
1876,1,POPLATEK MESICNE,1997/9/20
2765,69,POPLATEK MESICNE,1997/9/20
3463,38,POPLATEK MESICNE,1997/9/21
3103,1,POPLATEK PO OBRATU,1997/9/21
1101,4,POPLATEK MESICNE,1997/9/22
179,1,POPLATEK TYDNE,1997/9/22
3610,1,POPLATEK MESICNE,1997/9/22
1814,17,POPLATEK MESICNE,1997/9/23
1718,71,POPLATEK MESICNE,1997/9/23
16,12,POPLATEK MESICNE,1997/9/23
4616,1,POPLATEK MESICNE,1997/9/24
3757,64,POPLATEK MESICNE,1997/9/24
2942,44,POPLATEK MESICNE,1997/9/24
89,68,POPLATEK MESICNE,1997/9/25
3106,12,POPLATEK TYDNE,1997/9/26
2312,65,POPLATEK MESICNE,1997/9/26
177,1,POPLATEK MESICNE,1997/9/26
4128,64,POPLATEK MESICNE,1997/9/26
2846,1,POPLATEK MESICNE,1997/9/27
1443,54,POPLATEK MESICNE,1997/9/27
1992,48,POPLATEK MESICNE,1997/9/27
755,38,POPLATEK MESICNE,1997/9/27
7274,11,POPLATEK MESICNE,1997/9/28
3383,29,POPLATEK MESICNE,1997/9/28
2461,1,POPLATEK MESICNE,1997/9/28
3916,8,POPLATEK MESICNE,1997/9/28
2745,60,POPLATEK MESICNE,1997/9/28
10152,34,POPLATEK MESICNE,1997/9/28
2007,45,POPLATEK MESICNE,1997/9/29
1064,70,POPLATEK MESICNE,1997/9/29
2370,51,POPLATEK MESICNE,1997/10/1
1379,47,POPLATEK MESICNE,1997/10/1
1313,45,POPLATEK MESICNE,1997/10/1
129,74,POPLATEK MESICNE,1997/10/1
6866,14,POPLATEK MESICNE,1997/10/2
4132,36,POPLATEK MESICNE,1997/10/2
2136,75,POPLATEK MESICNE,1997/10/2
2036,70,POPLATEK MESICNE,1997/10/3
3401,38,POPLATEK TYDNE,1997/10/4
1596,70,POPLATEK MESICNE,1997/10/5
4116,6,POPLATEK MESICNE,1997/10/5
3342,59,POPLATEK MESICNE,1997/10/6
2715,42,POPLATEK MESICNE,1997/10/6
4143,55,POPLATEK MESICNE,1997/10/7
2133,11,POPLATEK MESICNE,1997/10/7
2069,72,POPLATEK MESICNE,1997/10/8
205,1,POPLATEK MESICNE,1997/10/8
1150,29,POPLATEK MESICNE,1997/10/8
1608,26,POPLATEK MESICNE,1997/10/8
1494,1,POPLATEK MESICNE,1997/10/8
2272,48,POPLATEK MESICNE,1997/10/8
2634,45,POPLATEK MESICNE,1997/10/8
745,43,POPLATEK MESICNE,1997/10/9
3813,1,POPLATEK MESICNE,1997/10/9
1342,9,POPLATEK MESICNE,1997/10/9
121,55,POPLATEK MESICNE,1997/10/11
1727,9,POPLATEK MESICNE,1997/10/11
2097,46,POPLATEK MESICNE,1997/10/11
133,64,POPLATEK TYDNE,1997/10/11
2897,51,POPLATEK MESICNE,1997/10/11
5708,64,POPLATEK TYDNE,1997/10/12
7049,69,POPLATEK MESICNE,1997/10/12
1279,28,POPLATEK MESICNE,1997/10/13
502,1,POPLATEK MESICNE,1997/10/13
1506,51,POPLATEK MESICNE,1997/10/13
2231,2,POPLATEK MESICNE,1997/10/14
966,15,POPLATEK MESICNE,1997/10/14
1968,16,POPLATEK TYDNE,1997/10/14
2879,15,POPLATEK MESICNE,1997/10/14
3023,35,POPLATEK MESICNE,1997/10/14
3561,33,POPLATEK MESICNE,1997/10/15
1807,21,POPLATEK MESICNE,1997/10/15
11327,7,POPLATEK MESICNE,1997/10/15
2053,5,POPLATEK MESICNE,1997/10/16
550,24,POPLATEK MESICNE,1997/10/17
3324,3,POPLATEK MESICNE,1997/10/17
1061,44,POPLATEK MESICNE,1997/10/17
2215,48,POPLATEK MESICNE,1997/10/17
961,1,POPLATEK MESICNE,1997/10/18
2579,24,POPLATEK MESICNE,1997/10/18
3919,34,POPLATEK MESICNE,1997/10/18
3875,44,POPLATEK MESICNE,1997/10/18
2311,28,POPLATEK MESICNE,1997/10/19
2556,46,POPLATEK MESICNE,1997/10/19
1615,1,POPLATEK MESICNE,1997/10/20
2910,68,POPLATEK MESICNE,1997/10/21
2756,24,POPLATEK MESICNE,1997/10/21
1572,72,POPLATEK MESICNE,1997/10/21
3857,54,POPLATEK MESICNE,1997/10/22
156,64,POPLATEK MESICNE,1997/10/22
3922,68,POPLATEK MESICNE,1997/10/22
1209,23,POPLATEK MESICNE,1997/10/23
2371,15,POPLATEK TYDNE,1997/10/23
852,57,POPLATEK MESICNE,1997/10/23
2152,22,POPLATEK MESICNE,1997/10/23
398,69,POPLATEK MESICNE,1997/10/24
2174,18,POPLATEK MESICNE,1997/10/24
3705,20,POPLATEK MESICNE,1997/10/24
1172,6,POPLATEK MESICNE,1997/10/25
876,4,POPLATEK MESICNE,1997/10/26
2413,33,POPLATEK MESICNE,1997/10/27
3963,9,POPLATEK MESICNE,1997/10/27
643,64,POPLATEK MESICNE,1997/10/28
1340,52,POPLATEK MESICNE,1997/10/28
2703,61,POPLATEK MESICNE,1997/10/28
671,60,POPLATEK MESICNE,1997/10/29
782,42,POPLATEK MESICNE,1997/10/30
2784,40,POPLATEK MESICNE,1997/10/30
1703,72,POPLATEK MESICNE,1997/11/2
3598,76,POPLATEK MESICNE,1997/11/2
639,1,POPLATEK MESICNE,1997/11/3
3325,11,POPLATEK MESICNE,1997/11/3
10613,55,POPLATEK MESICNE,1997/11/4
606,75,POPLATEK MESICNE,1997/11/4
9227,51,POPLATEK MESICNE,1997/11/4
1723,70,POPLATEK MESICNE,1997/11/4
3404,33,POPLATEK MESICNE,1997/11/4
1657,12,POPLATEK MESICNE,1997/11/4
3395,16,POPLATEK MESICNE,1997/11/5
2296,29,POPLATEK MESICNE,1997/11/5
644,4,POPLATEK MESICNE,1997/11/6
2402,18,POPLATEK MESICNE,1997/11/6
2391,2,POPLATEK MESICNE,1997/11/7
1140,49,POPLATEK MESICNE,1997/11/7
952,41,POPLATEK MESICNE,1997/11/9
696,54,POPLATEK MESICNE,1997/11/9
2998,21,POPLATEK MESICNE,1997/11/9
867,60,POPLATEK MESICNE,1997/11/9
1208,4,POPLATEK MESICNE,1997/11/9
3423,11,POPLATEK MESICNE,1997/11/10
2831,1,POPLATEK MESICNE,1997/11/10
2211,61,POPLATEK PO OBRATU,1997/11/10
3360,71,POPLATEK MESICNE,1997/11/10
1245,68,POPLATEK MESICNE,1997/11/12
1348,55,POPLATEK MESICNE,1997/11/12
2920,73,POPLATEK MESICNE,1997/11/13
566,8,POPLATEK MESICNE,1997/11/13
2658,27,POPLATEK MESICNE,1997/11/14
2721,74,POPLATEK MESICNE,1997/11/14
1833,54,POPLATEK MESICNE,1997/11/15
2221,58,POPLATEK MESICNE,1997/11/15
149,43,POPLATEK MESICNE,1997/11/16
3082,33,POPLATEK MESICNE,1997/11/16
3156,1,POPLATEK PO OBRATU,1997/11/16
2438,71,POPLATEK MESICNE,1997/11/16
2693,17,POPLATEK MESICNE,1997/11/17
1866,4,POPLATEK MESICNE,1997/11/17
3365,11,POPLATEK MESICNE,1997/11/18
3382,23,POPLATEK TYDNE,1997/11/20
2125,43,POPLATEK TYDNE,1997/11/20
3396,1,POPLATEK MESICNE,1997/11/20
3105,37,POPLATEK MESICNE,1997/11/21
2162,50,POPLATEK MESICNE,1997/11/21
1125,1,POPLATEK TYDNE,1997/11/21
2979,10,POPLATEK MESICNE,1997/11/22
2850,57,POPLATEK MESICNE,1997/11/22
2832,12,POPLATEK MESICNE,1997/11/22
3102,33,POPLATEK MESICNE,1997/11/23
295,66,POPLATEK MESICNE,1997/11/23
1523,52,POPLATEK PO OBRATU,1997/11/24
215,31,POPLATEK MESICNE,1997/11/25
421,75,POPLATEK MESICNE,1997/11/27
3715,74,POPLATEK MESICNE,1997/11/27
934,9,POPLATEK MESICNE,1997/11/27
3333,44,POPLATEK MESICNE,1997/11/27
1798,46,POPLATEK MESICNE,1997/11/28
10005,64,POPLATEK MESICNE,1997/11/29
4386,51,POPLATEK TYDNE,1997/11/29
1868,16,POPLATEK TYDNE,1997/11/29
232,45,POPLATEK MESICNE,1997/11/29
298,35,POPLATEK MESICNE,1997/12/2
1717,67,POPLATEK MESICNE,1997/12/2
1960,31,POPLATEK MESICNE,1997/12/4
1049,18,POPLATEK MESICNE,1997/12/4
2918,15,POPLATEK PO OBRATU,1997/12/5
4140,28,POPLATEK MESICNE,1997/12/5
21,54,POPLATEK MESICNE,1997/12/6
1650,39,POPLATEK MESICNE,1997/12/6
800,11,POPLATEK MESICNE,1997/12/6
3415,75,POPLATEK MESICNE,1997/12/6
3722,76,POPLATEK MESICNE,1997/12/7
736,75,POPLATEK MESICNE,1997/12/7
2787,1,POPLATEK MESICNE,1997/12/7
673,31,POPLATEK MESICNE,1997/12/8
3406,53,POPLATEK MESICNE,1997/12/8
2796,5,POPLATEK TYDNE,1997/12/8
2775,30,POPLATEK MESICNE,1997/12/8
276,38,POPLATEK MESICNE,1997/12/8
315,45,POPLATEK MESICNE,1997/12/8
1072,65,POPLATEK MESICNE,1997/12/9
1156,59,POPLATEK MESICNE,1997/12/9
3836,68,POPLATEK MESICNE,1997/12/9
3013,73,POPLATEK MESICNE,1997/12/9
3033,69,POPLATEK MESICNE,1997/12/10
3174,65,POPLATEK MESICNE,1997/12/10
134,34,POPLATEK MESICNE,1997/12/10
1229,46,POPLATEK MESICNE,1997/12/10
3209,45,POPLATEK MESICNE,1997/12/10
2820,36,POPLATEK MESICNE,1997/12/11
938,70,POPLATEK MESICNE,1997/12/13
3501,36,POPLATEK MESICNE,1997/12/13
3616,50,POPLATEK MESICNE,1997/12/15
3911,32,POPLATEK MESICNE,1997/12/16
3992,43,POPLATEK MESICNE,1997/12/16
579,1,POPLATEK MESICNE,1997/12/16
2892,64,POPLATEK MESICNE,1997/12/16
1186,64,POPLATEK MESICNE,1997/12/17
2440,19,POPLATEK MESICNE,1997/12/18
2791,25,POPLATEK MESICNE,1997/12/19
3169,19,POPLATEK MESICNE,1997/12/19
2049,67,POPLATEK MESICNE,1997/12/19
758,51,POPLATEK MESICNE,1997/12/19
1177,27,POPLATEK MESICNE,1997/12/20
246,65,POPLATEK MESICNE,1997/12/20
1171,18,POPLATEK MESICNE,1997/12/20
3187,59,POPLATEK MESICNE,1997/12/20
3385,1,POPLATEK MESICNE,1997/12/21
703,54,POPLATEK MESICNE,1997/12/21
1318,56,POPLATEK MESICNE,1997/12/22
889,43,POPLATEK MESICNE,1997/12/22
4332,74,POPLATEK MESICNE,1997/12/23
564,5,POPLATEK MESICNE,1997/12/23
3934,6,POPLATEK MESICNE,1997/12/23
1983,54,POPLATEK MESICNE,1997/12/25
727,35,POPLATEK MESICNE,1997/12/25
3048,74,POPLATEK TYDNE,1997/12/26
3025,25,POPLATEK MESICNE,1997/12/27
906,59,POPLATEK MESICNE,1997/12/27
845,14,POPLATEK MESICNE,1997/12/27
124,55,POPLATEK MESICNE,1997/12/28
3958,59,POPLATEK MESICNE,1997/12/28
777,30,POPLATEK MESICNE,1997/12/28
1573,63,POPLATEK MESICNE,1997/12/29
3276,1,POPLATEK MESICNE,1997/12/29
